reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
11,30,7,0,0,0,0,0.08190299999978379,,0.013842199999999139,0.08190299999978379,1.0150582999999642,1.0150582999999642,1.0818628000001809,1.1877991999999722,l,0.15406080000002476,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
67,75,119,0,1,1,5,1.2054831000000377,,1.1893377999999757,1.2054831000000377,2.1886736000001292,2.1886736000001292,2.2050389000000905,2.4238553999998658,t,0.2201018999999178,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
78,80,162,0,2,2,6,2.4418086000000585,,2.425315999999839,2.4418086000000585,3.42504370000006,3.42504370000006,3.441823999999997,3.9937810999999783,l,0.5654011999999966,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
40,55,62,0,3,3,3,4.010804099999859,,3.9948623000000225,4.010804099999859,5.00243300000011,5.00243300000011,5.018796400000156,6.1373640000001615,t,1.1306987999996636,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
15,35,13,0,4,4,1,6.151970500000061,,6.138469600000008,6.151970500000061,7.152419900000041,7.152419900000041,7.152419900000041,7.454721999999947,l,0.2934178000000429,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
27,50,21,0,5,5,2,7.469031499999801,,7.45581409999977,7.469031499999801,8.46891689999984,8.46891689999984,8.46891689999984,8.720768099999987,t,0.24291839999978038,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
49,60,89,0,6,6,4,8.735406100000091,,8.721834899999976,8.735406100000091,9.735547400000087,9.735547400000087,9.735547400000087,10.121227600000111,l,0.3750369999997929,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
11,30,7,1,0,7,0,10.135975099999996,,10.122344800000064,10.135975099999996,11.13587920000009,11.13587920000009,11.13587920000009,12.621446699999979,l,1.4805922000000464,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
27,50,21,1,1,8,2,12.635803000000124,,12.62252929999977,12.635803000000124,13.635881000000154,13.635881000000154,13.635881000000154,14.2376663,t,0.5893958999999995,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
78,80,162,1,2,9,6,14.25244049999992,,14.238725799999884,14.25244049999992,15.252511799999866,15.252511799999866,15.252511799999866,15.588330999999926,l,0.3286771999996745,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
40,55,62,1,3,10,3,15.60255300000017,,15.589425799999844,15.60255300000017,16.602540299999873,16.602540299999873,16.602540299999873,16.80418869999994,t,0.1858222000000751,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
49,60,89,1,4,11,4,16.81908909999993,,16.805311000000074,16.81908909999993,17.819226199999775,17.819226199999775,17.819226199999775,18.72220100000004,l,0.8944750999999087,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
67,75,119,1,5,12,5,18.736458299999867,,18.723332000000028,18.736458299999867,19.7358291999999,19.7358291999999,19.7358291999999,20.16998710000007,l,0.4231442000000243,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
15,35,13,1,6,13,1,20.185972199999924,,20.170642499999758,20.185972199999924,21.185849099999814,21.185849099999814,21.185849099999814,21.52199329999985,t,0.3316893999999593,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
49,60,89,2,0,14,4,21.537225000000035,,21.523333099999945,21.537225000000035,22.537174699999923,22.537174699999923,22.537174699999923,22.772716200000104,l,0.22133530000019164,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
40,55,62,2,1,15,3,22.787008100000094,,22.774194799999805,22.787008100000094,23.786826999999903,23.786826999999903,23.786826999999903,24.171759100000145,l,0.3781228999996529,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
78,80,162,2,2,16,6,24.186840299999858,,24.17286180000019,24.186840299999858,25.18688549999979,25.18688549999979,25.18688549999979,25.438895299999785,t,0.23468709999997373,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
11,30,7,2,3,17,0,25.45347270000002,,25.43997330000002,25.45347270000002,26.45350409999992,26.45350409999992,26.45350409999992,26.671360299999833,l,0.21184219999986453,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
27,50,21,2,4,18,2,26.686850999999933,,26.672003700000005,26.686850999999933,27.686931000000186,27.686931000000186,27.686931000000186,28.122049399999923,l,0.4298839000002772,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
67,75,119,2,5,19,5,28.136795500000062,,28.12314779999997,28.136795500000062,29.13682639999979,29.13682639999979,29.13682639999979,30.238493800000015,l,1.0846627000000808,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
15,35,13,2,6,20,1,30.253522399999838,,30.239593299999797,30.253522399999838,31.25355099999979,31.25355099999979,31.25355099999979,32.33872070000007,l,1.0727933999996822,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
78,80,162,3,0,21,6,32.35353549999991,,32.33978789999992,32.35353549999991,33.35347300000012,33.35347300000012,33.35347300000012,34.27238959999977,l,0.9141729999996642,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
15,35,13,3,1,22,1,34.28683920000003,,34.27344949999997,34.28683920000003,35.28693459999977,35.28693459999977,35.28693459999977,36.30498059999991,l,1.0084047000000282,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
49,60,89,3,2,23,4,36.32015319999982,,36.30605999999989,36.32015319999982,37.320199199999934,37.320199199999934,37.320199199999934,37.37193290000005,t,0.04146679999985281,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
11,30,7,3,3,24,0,37.38691139999992,,37.373383399999966,37.38691139999992,38.386848199999804,38.386848199999804,38.386848199999804,38.58839110000008,t,None,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
27,50,21,3,4,25,2,38.60337299999992,,38.589599200000066,38.60337299999992,39.603494200000114,39.603494200000114,39.603494200000114,40.83855459999995,t,1.2268633999997292,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
40,55,62,3,5,26,3,40.853604500000074,,40.83960789999992,40.853604500000074,41.8535138000002,41.8535138000002,41.8535138000002,42.23882400000002,l,0.37231000000019776,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
67,75,119,3,6,27,5,42.2539655999999,,42.240154000000075,42.2539655999999,43.25397930000008,43.25397930000008,43.25397930000008,43.87220609999986,t,0.6098330999998325,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
15,35,13,4,0,28,1,43.887110199999825,,43.873231099999884,43.887110199999825,44.88718890000018,44.88718890000018,44.88718890000018,45.256349599999794,t,0.35724389999995765,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
78,80,162,4,1,29,6,45.27068039999995,,45.25753649999979,45.27068039999995,46.27061689999982,46.27061689999982,46.27061689999982,46.38897719999977,l,0.10836980000021867,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
40,55,62,4,2,30,3,46.40383890000021,,46.39004220000015,46.40383890000021,47.403885400000036,47.403885400000036,47.403885400000036,47.6894084999999,t,0.272055200000068,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
49,60,89,4,3,31,4,47.704303999999865,,47.690477499999815,47.704303999999865,48.70394410000017,48.70394410000017,48.70394410000017,48.93938530000014,t,0.22628149999991365,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
27,50,21,4,4,32,2,48.953845999999885,,48.940470800000185,48.953845999999885,49.95390959999986,49.95390959999986,49.95390959999986,50.1555585000001,t,0.19675039999992805,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
67,75,119,4,5,33,5,50.17052670000021,,50.156587500000114,50.17052670000021,51.17049589999988,51.17049589999988,51.17049589999988,51.27248359999976,t,0.09017540000013469,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
11,30,7,4,6,34,0,51.287118400000054,,51.27351060000001,51.287118400000054,52.28730489999998,52.28730489999998,52.28730489999998,52.506416900000204,l,0.21632420000014463,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
15,35,13,5,0,35,1,52.52065330000005,,52.507593599999836,52.52065330000005,53.52033130000018,53.52033130000018,53.52033130000018,54.256261800000175,l,0.7329863999998452,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
11,30,7,5,1,36,0,54.270696600000065,,54.25728900000013,54.270696600000065,55.27089999999998,55.27089999999998,55.27089999999998,55.522339699999975,t,0.24790859999984605,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
27,50,21,5,2,37,2,55.537126799999896,,55.5230061000002,55.537126799999896,56.537167800000134,56.537167800000134,56.537167800000134,56.738497800000005,t,None,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
78,80,162,5,3,38,6,56.753833400000076,,56.73953399999982,56.753833400000076,57.753996200000074,57.753996200000074,57.753996200000074,58.823050500000136,t,1.0628830999999082,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
40,55,62,5,4,39,3,58.83731339999986,,58.82408669999995,58.83731339999986,59.83743730000015,59.83743730000015,59.83743730000015,60.105402799999865,l,0.259421900000234,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
67,75,119,5,5,40,5,60.12063669999998,,60.10646850000012,60.12063669999998,61.12035550000019,61.12035550000019,61.12035550000019,61.97209879999991,l,0.8437426999998934,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
49,60,89,5,6,41,4,61.987164199999825,,61.97316090000004,61.987164199999825,62.9872292,62.9872292,62.9872292,63.12132030000021,t,0.1294687999998132,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
11,30,7,6,0,42,0,63.13707079999995,,63.12195419999989,63.13707079999995,64.12027720000015,64.12027720000015,64.13737409999976,65.07250609999983,l,0.9485255999998117,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
15,35,13,6,1,43,1,65.08739479999986,,65.07360340000014,65.08739479999986,66.08736820000013,66.08736820000013,66.08736820000013,66.4389298000001,t,0.34585539999989123,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
78,80,162,6,2,44,6,66.45379529999991,,66.43996530000004,66.45379529999991,67.45391410000002,67.45391410000002,67.45391410000002,67.75572879999982,t,0.29052339999998367,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
67,75,119,6,3,45,5,67.77044810000007,,67.75677080000014,67.77044810000007,68.77055590000009,68.77055590000009,68.77055590000009,69.18975050000017,l,0.40657740000006015,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
40,55,62,6,4,46,3,69.2039662000002,,69.19078459999992,69.2039662000002,70.2039249999998,70.2039249999998,70.2039249999998,70.8555336999998,t,0.6365944000003765,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
49,60,89,6,5,47,4,70.87032719999979,,70.85656119999976,70.87032719999979,71.87053680000008,71.87053680000008,71.87053680000008,72.72228439999981,l,0.8441153999997368,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
27,50,21,6,6,48,2,72.7371277000002,,72.7233185,72.7371277000002,73.73717339999985,73.73717339999985,73.73717339999985,74.25534209999978,t,0.5083455999997568,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
27,50,21,7,0,49,2,74.27069870000014,,74.2563682,74.27069870000014,75.27074619999985,75.27074619999985,75.27074619999985,76.1059538999998,l,0.8326965999999629,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
11,30,7,7,1,50,0,76.12100180000016,,76.10698289999982,76.12100180000016,77.12062000000014,77.12062000000014,77.12062000000014,77.63869139999997,t,0.5108808999998473,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
40,55,62,7,2,51,3,77.65376289999995,,77.63973720000013,77.65376289999995,78.6538913999998,78.6538913999998,78.6538913999998,79.05639389999988,l,0.3987243999999919,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
67,75,119,7,3,52,5,79.07227049999983,,79.0576888999999,79.07227049999983,80.07146150000017,80.07146150000017,80.07146150000017,80.33990839999979,l,0.261210900000151,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
78,80,162,7,4,53,6,80.35491210000009,,80.34092090000013,80.35491210000009,81.35486540000011,81.35486540000011,81.35486540000011,82.27373559999978,t,0.9047834000002695,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
15,35,13,7,5,54,1,82.28825419999976,,82.27478509999992,82.28825419999976,83.28815639999993,83.28815639999993,83.28815639999993,83.32379839999976,l,0.03179610000006505,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
49,60,89,7,6,55,4,83.33810080000012,,83.32484239999985,83.33810080000012,84.33832819999998,84.33832819999998,84.33832819999998,85.00683419999996,l,0.6629083000002538,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
78,80,162,8,0,56,6,85.02140959999997,,85.00786629999993,85.02140959999997,86.02150329999995,86.02150329999995,86.02150329999995,86.40705449999996,l,0.379604400000062,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
67,75,119,8,1,57,5,86.42182899999989,,86.40819090000014,86.42182899999989,87.42194549999977,87.42194549999977,87.42194549999977,87.77343220000012,l,0.3454603000000134,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
49,60,89,8,2,58,4,87.79015660000005,,87.77447519999987,87.79015660000005,88.78063459999976,88.78063459999976,88.7973149999998,89.04948479999985,l,0.25102749999996377,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
40,55,62,8,3,59,3,89.06398899999976,,89.05053820000012,89.06398899999976,90.06399190000002,90.06399190000002,90.06399190000002,90.21727280000005,l,0.15080349999971077,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
11,30,7,8,4,60,0,90.23087290000012,,90.21831169999996,90.23087290000012,91.23089590000018,91.23089590000018,91.23089590000018,91.48440440000013,t,0.2434502999999495,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
27,50,21,8,5,61,2,91.49987139999985,,91.48589039999979,91.49987139999985,92.49942539999984,92.49942539999984,92.49942539999984,92.9845694999999,l,0.47815380000020014,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
15,35,13,8,6,62,1,92.99920830000019,,92.98571390000006,92.99920830000019,93.9992487999998,93.9992487999998,93.9992487999998,94.26791150000008,t,0.256643300000178,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
78,80,162,9,0,63,6,94.28260330000012,,94.26892439999983,94.28260330000012,95.28283180000017,95.28283180000017,95.28283180000017,95.41736279999986,l,0.1281717000001663,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
11,30,7,9,1,64,0,95.43258340000011,,95.41838289999987,95.43258340000011,96.43270619999976,96.43270619999976,96.43270619999976,96.71747700000014,l,0.278468100000282,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
27,50,21,9,2,65,2,96.73264879999988,,96.71848880000016,96.73264879999988,97.73275269999976,97.73275269999976,97.73275269999976,97.98496419999992,l,0.24371370000017123,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
67,75,119,9,3,66,5,97.99943160000021,,97.98604440000008,97.99943160000021,98.99919510000018,98.99919510000018,98.99919510000018,99.21750049999991,t,0.2092187000002923,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
49,60,89,9,4,67,4,99.23282659999995,,99.21851179999976,99.23282659999995,100.23268640000015,100.23268640000015,100.23268640000015,100.5181606000001,t,0.2795040000000881,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
40,55,62,9,5,68,3,100.53274229999988,,100.51919210000005,100.53274229999988,101.53256890000011,101.53256890000011,101.53256890000011,101.73435539999991,t,0.19483530000024984,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
15,35,13,9,6,69,1,101.74959209999997,,101.7354276000001,101.74959209999997,102.74922740000011,102.74922740000011,102.74922740000011,102.95204849999982,t,0.19022619999987,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
40,55,62,10,0,70,3,102.96628680000003,,102.95329649999985,102.96628680000003,103.96632629999976,103.96632629999976,103.96632629999976,104.1347681000002,t,0.15101659999982076,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
15,35,13,10,1,71,1,104.14940250000018,,104.13594359999979,104.14940250000018,105.14939120000008,105.14939120000008,105.14939120000008,105.26791039999989,t,0.10187309999992067,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
49,60,89,10,2,72,4,105.28269490000002,,105.26894519999996,105.28269490000002,106.31728650000014,106.31728650000014,106.31728650000014,106.5601459999998,l,0.22676449999971737,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
27,50,21,10,3,73,2,106.57497759999978,,106.56117390000009,106.57497759999978,107.57485880000013,107.57485880000013,107.57485880000013,107.94364989999985,t,0.3515965999999935,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
11,30,7,10,4,74,0,107.95825960000002,,107.94469119999985,107.95825960000002,108.95824949999997,108.95824949999997,108.95824949999997,109.62707069999988,t,0.6653525000001537,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
78,80,162,10,5,75,6,109.64154599999983,,109.62811039999997,109.64154599999983,110.64164699999992,110.64164699999992,110.64164699999992,111.94480419999991,t,1.2996616000000358,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
67,75,119,10,6,76,5,111.95908270000018,,111.94602080000004,111.95908270000018,112.95910939999976,112.95910939999976,112.95910939999976,114.46163960000013,t,1.4969215000000986,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
27,50,21,11,0,77,2,114.47569720000001,,114.462716,114.47569720000001,115.4760124999998,115.4760124999998,115.4760124999998,115.59422429999995,l,0.11060090000000855,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
40,55,62,11,1,78,3,115.60920880000003,,115.59529629999997,115.60920880000003,116.60907249999991,116.60907249999991,116.60907249999991,116.92752440000004,l,0.30897399999958,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
78,80,162,11,2,79,6,116.94233489999988,,116.92857800000002,116.94233489999988,117.94253380000009,117.94253380000009,117.94253380000009,118.0454980999998,t,0.09853789999988294,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
11,30,7,11,3,80,0,118.05980600000021,,118.04657189999989,118.05980600000021,119.05964549999999,119.05964549999999,119.05964549999999,119.1946539999999,l,0.1200831000001017,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
49,60,89,11,4,81,4,119.20956879999994,,119.19612240000015,119.20956879999994,120.20933019999984,120.20933019999984,120.20933019999984,120.31109160000005,t,0.08816320000005362,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
67,75,119,11,5,82,5,120.32598400000006,,120.31212909999977,120.32598400000006,121.32599419999997,121.32599419999997,121.32599419999997,121.4610716000002,l,0.13076809999984107,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
15,35,13,11,6,83,1,121.47609999999986,,121.46211349999976,121.47609999999986,122.47631349999983,122.47631349999983,122.47631349999983,122.69474799999989,t,0.21322179999970103,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
67,75,119,12,0,84,5,122.70978070000001,,122.69595059999983,122.70978070000001,123.70962199999985,123.70962199999985,123.70962199999985,123.81130380000013,t,0.08617839999988064,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
49,60,89,12,1,85,4,123.82596150000018,,123.81236919999992,123.82596150000018,124.82605379999995,124.82605379999995,124.82605379999995,124.97824630000014,t,0.13436490000003687,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
78,80,162,12,2,86,6,124.99364379999997,,124.97941639999999,124.99364379999997,125.99311099999977,125.99311099999977,125.99311099999977,126.11169949999976,t,0.10498610000013286,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
27,50,21,12,3,87,2,126.1264984999998,,126.11309930000016,126.1264984999998,127.12636639999982,127.12636639999982,127.12636639999982,127.42824310000015,l,0.29145950000020093,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
11,30,7,12,4,88,0,127.4433081000002,,127.42928870000014,127.4433081000002,128.44309609999982,128.44309609999982,128.44309609999982,128.62214089999998,t,0.16445759999987786,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
15,35,13,12,5,89,1,128.63749180000013,,128.6227783999998,128.63749180000013,129.6374783000001,129.6374783000001,129.6374783000001,129.8393391999998,t,0.19789069999978892,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
40,55,62,12,6,90,3,129.85435899999993,,129.84036030000016,129.85435899999993,130.8543711000002,130.8543711000002,130.8543711000002,131.1229373000001,t,0.26383020000002944,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
49,60,89,13,0,91,4,131.15178229999992,,131.12399629999982,131.15178229999992,132.13479189999998,132.13479189999998,132.15138799999977,132.53739059999998,l,0.4002499000002899,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
78,80,162,13,1,92,6,132.5512844,,132.53871299999992,132.5512844,133.5514336000001,133.5514336000001,133.5514336000001,134.00368329999992,t,0.4458687999999711,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
27,50,21,13,2,93,2,134.01794969999992,,134.0047472000001,134.01794969999992,135.0180479999999,135.0180479999999,135.0180479999999,135.36964380000018,t,0.3440834999996696,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
40,55,62,13,3,94,3,135.38465469999983,,135.37029110000003,135.38465469999983,136.38493430000017,136.38493430000017,136.38493430000017,136.56972339999993,l,0.1814857999997912,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
11,30,7,13,4,95,0,136.5847306999999,,136.57075970000005,136.5847306999999,137.5848145,137.5848145,137.5848145,138.13719570000012,l,0.5386685000003126,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
15,35,13,13,5,96,1,138.1514962000001,,138.1382322999998,138.1514962000001,139.1515706,139.1515706,139.1515706,139.30311119999988,t,None,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
67,75,119,13,6,97,5,139.31818939999994,,139.30374489999986,139.31818939999994,140.31816119999985,140.31816119999985,140.31816119999985,140.33764410000003,t,0.01709789999995337,None,p3,001,2024-11-21_16h45.37.351,delay discounting,2024.1.5,None,2024-11-21 16h45.58.512503 +0530,
